year,country,geo,category_key,category_label,product,prod_code,price_eur_tonne,Humidity(%),Moisture(%),Soil Type,Nitrogen(mg/Kg),Potassium(mg/Kg),Phosphorous(mg/Kg),cost_eur_tonne
2000,France,FR,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,883.3,55,40,Loamy,35,130,50,591.67
2000,France,FR,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,844.6,55,40,Loamy,35,130,50,584.68
2000,France,FR,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,2300000,780.7,55,40,Loamy,35,130,50,541.48
2000,France,FR,vegetables,Vegetables (fresh market/transplant),Courgettes - prices per 100 kg,4199911,592.8,55,40,Loamy,35,130,50,410.37
2000,France,FR,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,496.1,55,40,Loamy,35,130,50,332.31
2000,France,FR,vegetables,Vegetables (fresh market/transplant),Green beans: all qualities - prices per 100 kg,4198100,382.8,55,40,Loamy,35,130,50,265
2000,France,FR,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,303.3,55,40,Loamy,35,130,50,209.96
2000,France,FR,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,287.3,55,40,Loamy,35,130,50,198.89
2000,France,FR,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,279.3,55,40,Loamy,35,130,50,187.09
2000,France,FR,arable,Arable (cereals/oilseeds),Soya - prices per 100 kg,2130000,206.9,55,40,Loamy,35,130,50,143.6
2000,France,FR,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,186.5,55,40,Loamy,35,130,50,129.44
2000,France,FR,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,184.9,55,40,Loamy,35,130,50,128.33
2000,France,FR,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,184,55,40,Loamy,35,130,50,122.22
2000,France,FR,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,144.9,55,40,Loamy,35,130,50,100.31
2000,France,FR,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,110.5,55,40,Loamy,35,130,50,76.69
2000,France,FR,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,107.7,55,40,Loamy,35,130,50,74.75
2000,France,FR,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,104.7,55,40,Loamy,35,130,50,72.67
2000,France,FR,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,104.1,55,40,Loamy,35,130,50,72.25
2000,France,FR,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,102.2,55,40,Loamy,35,130,50,70.93
2000,France,FR,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,101.7,55,40,Loamy,35,130,50,70.58
2000,France,FR,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,41.66,55,40,Loamy,35,130,50,25.23
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,4199910,3249.6,55,40,Loamy,35,130,50,2249.56
2000,Germany,DE,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,6193100,1494.5,55,40,Loamy,35,130,50,1001.07
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Green beans: all qualities - prices per 100 kg,4198100,1490,55,40,Loamy,35,130,50,1031.46
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,1284.7,55,40,Loamy,35,130,50,889.34
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1002.2,55,40,Loamy,35,130,50,693.78
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,919.5,55,40,Loamy,35,130,50,636.53
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,792.5,55,40,Loamy,35,130,50,548.61
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,4197000,749.6,55,40,Loamy,35,130,50,518.92
2000,Germany,DE,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,563.5,55,40,Loamy,35,130,50,377.45
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Cucumbers under glass: all qualities - prices per 100 kg,4194200,520.5,55,40,Loamy,35,130,50,360.32
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,478.1,55,40,Loamy,35,130,50,330.97
2000,Germany,DE,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,356.8,55,40,Loamy,35,130,50,239
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,335.6,55,40,Loamy,35,130,50,232.32
2000,Germany,DE,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,328.4,55,40,Loamy,35,130,50,219.97
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,236.5,55,40,Loamy,35,130,50,163.72
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,4191300,228.3,55,40,Loamy,35,130,50,158.04
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,190.3,55,40,Loamy,35,130,50,131.74
2000,Germany,DE,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,178.6,55,40,Loamy,35,130,50,123.95
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,150.9,55,40,Loamy,35,130,50,104.46
2000,Germany,DE,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,135,55,40,Loamy,35,130,50,93.69
2000,Germany,DE,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,132.5,55,40,Loamy,35,130,50,88.01
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,124.7,55,40,Loamy,35,130,50,86.32
2000,Germany,DE,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,121.4,55,40,Loamy,35,130,50,84.26
2000,Germany,DE,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,119.1,55,40,Loamy,35,130,50,82.66
2000,Germany,DE,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,118.1,55,40,Loamy,35,130,50,81.97
2000,Germany,DE,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,111,55,40,Loamy,35,130,50,77.04
2000,Germany,DE,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,109.7,55,40,Loamy,35,130,50,76.14
2000,Germany,DE,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,104.1,55,40,Loamy,35,130,50,72.06
2000,Germany,DE,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,61.4,55,40,Loamy,35,130,50,40.78
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,4199910,1720.6,45,30,Sandy Loam,40,150,60,1191.1
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Strawberries in the open - prices per 100 kg,6193100,1347,45,30,Sandy Loam,40,150,60,902.27
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,1347,45,30,Sandy Loam,40,150,60,902.27
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,1243.1,45,30,Sandy Loam,40,150,60,860.54
2000,Greece,EL,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,2300000,1201.3,45,30,Sandy Loam,40,150,60,833.2
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,4197000,1015.2,45,30,Sandy Loam,40,150,60,702.78
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,883.6,45,30,Sandy Loam,40,150,60,611.68
2000,Greece,EL,industrial,Specialty industrial crops,Cotton (including seed) - prices per 100 kg,2911000,853.1,45,30,Sandy Loam,40,150,60,591.69
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,658.5,45,30,Sandy Loam,40,150,60,441.09
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,658.3,45,30,Sandy Loam,40,150,60,455.71
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Courgettes - prices per 100 kg,4199911,617.7,45,30,Sandy Loam,40,150,60,427.61
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,601.3,45,30,Sandy Loam,40,150,60,416.25
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,4193000,537,45,30,Sandy Loam,40,150,60,371.74
2000,Greece,EL,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,6410000,520.1,45,30,Sandy Loam,40,150,60,360.97
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,485.9,45,30,Sandy Loam,40,150,60,336.37
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,472.5,45,30,Sandy Loam,40,150,60,327.09
2000,Greece,EL,rowCrops,Row crops,Beetroot - prices per 100 kg,4199905,455.5,45,30,Sandy Loam,40,150,60,302.55
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,441,45,30,Sandy Loam,40,150,60,305.29
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,407.9,45,30,Sandy Loam,40,150,60,282.37
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,362.9,45,30,Sandy Loam,40,150,60,243.08
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,357.4,45,30,Sandy Loam,40,150,60,239.4
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,326.5,45,30,Sandy Loam,40,150,60,226.02
2000,Greece,EL,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,312.1,45,30,Sandy Loam,40,150,60,207.3
2000,Greece,EL,rowCrops,Row crops,Early potatoes - prices per 100 kg,5110000,301.8,45,30,Sandy Loam,40,150,60,200.46
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,294.6,45,30,Sandy Loam,40,150,60,203.94
2000,Greece,EL,arable,Arable (cereals/oilseeds),Grapes for wine production - prices per 100 kg,6490000,275.3,45,30,Sandy Loam,40,150,60,191.07
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Melons - prices per 100 kg,4199913,260.9,45,30,Sandy Loam,40,150,60,180.61
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,235.1,45,30,Sandy Loam,40,150,60,157.48
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Lemons: all varieties - prices per 100 kg,6230000,211.3,45,30,Sandy Loam,40,150,60,141.54
2000,Greece,EL,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,178.3,45,30,Sandy Loam,40,150,60,123.75
2000,Greece,EL,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,174,45,30,Sandy Loam,40,150,60,120.76
2000,Greece,EL,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,145.1,45,30,Sandy Loam,40,150,60,100.7
2000,Greece,EL,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,137.6,45,30,Sandy Loam,40,150,60,95.5
2000,Greece,EL,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,137.4,45,30,Sandy Loam,40,150,60,95.36
2000,Greece,EL,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,137.2,45,30,Sandy Loam,40,150,60,95.22
2000,Greece,EL,arable,Arable (cereals/oilseeds),Feed barley - prices per 100 kg,1310000,136.8,45,30,Sandy Loam,40,150,60,94.94
2000,Greece,EL,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,131.2,45,30,Sandy Loam,40,150,60,91.06
2000,Greece,EL,orchards,Orchards/Vineyards (perennial),Oranges: all varieties - prices per 100 kg,6210000,125.1,45,30,Sandy Loam,40,150,60,83.8
2000,Greece,EL,vegetables,Vegetables (fresh market/transplant),Water melons - prices per 100 kg,4199914,123.8,45,30,Sandy Loam,40,150,60,85.7
2000,Greece,EL,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,46.12,45,30,Sandy Loam,40,150,60,27.93
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Blackcurrants - prices per 100 kg,6199300,1118.3,60,42,Clay Loam,30,120,45,749.08
2000,Hungary,HU,industrial,Specialty industrial crops,Raw tobacco: all varieties - prices per 100 kg,2300000,1096.2,60,42,Clay Loam,30,120,45,760.3
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Raspberries - prices per 100 kg,6199200,1027.1,60,42,Clay Loam,30,120,45,687.99
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,878.7,60,42,Clay Loam,30,120,45,608.29
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Asparagus: all qualities - prices per 100 kg,4199910,876.8,60,42,Clay Loam,30,120,45,606.97
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Lettuce in the open: all qualities - prices per 100 kg,4192100,599.9,60,42,Clay Loam,30,120,45,415.28
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Strawberries: all types of production - prices per 100 kg,6193000,584.9,60,42,Clay Loam,30,120,45,391.79
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Garlic - prices per 100 kg,4199906,529.1,60,42,Clay Loam,30,120,45,366.27
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Apricots: all varieties - prices per 100 kg,6199100,418.8,60,42,Clay Loam,30,120,45,280.53
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Capsicum (under glass) - prices per 100 kg,4199904,338.4,60,42,Clay Loam,30,120,45,234.26
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cucumbers in the open: all qualities - prices per 100 kg,4194100,311.9,60,42,Clay Loam,30,120,45,215.91
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Melons - prices per 100 kg,4199913,291.9,60,42,Clay Loam,30,120,45,202.07
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Savoy cabbage: all qualities - prices per 100 kg,4191300,268,60,42,Clay Loam,30,120,45,185.52
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,226.5,60,42,Clay Loam,30,120,45,156.8
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Red cabbage: all qualities - prices per 100 kg,4191200,225.3,60,42,Clay Loam,30,120,45,155.97
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Soya - prices per 100 kg,2130000,190.8,60,42,Clay Loam,30,120,45,132.42
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Sunflowers - prices per 100 kg,2120000,183.2,60,42,Clay Loam,30,120,45,127.15
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Dessert pears: all varieties - prices per 100 kg,6120000,181.1,60,42,Clay Loam,30,120,45,121.31
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Dessert grapes: all varieties - prices per 100 kg,6410000,173.8,60,42,Clay Loam,30,120,45,120.62
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Green peas: all qualities - prices per 100 kg,4199000,171.1,60,42,Clay Loam,30,120,45,118.45
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Peaches: all varieties - prices per 100 kg,6130000,167.7,60,42,Clay Loam,30,120,45,112.33
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Green beans - prices per 100 kg,4197000,163.8,60,42,Clay Loam,30,120,45,113.39
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Rape - prices per 100 kg,2110000,163.4,60,42,Clay Loam,30,120,45,113.4
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Leeks in the open - prices per 100 kg,4199903,148.8,60,42,Clay Loam,30,120,45,103.01
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Onions: all qualities - prices per 100 kg,4196000,139.2,60,42,Clay Loam,30,120,45,96.36
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),White cabbage: all qualities - prices per 100 kg,4191100,132.7,60,42,Clay Loam,30,120,45,91.86
2000,Hungary,HU,rowCrops,Row crops,Main crop potatoes - prices per 100 kg,5120000,130.6,60,42,Clay Loam,30,120,45,86.75
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Plums: all varieties  - prices per 100 kg,6192000,121.5,60,42,Clay Loam,30,120,45,81.39
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,120,60,42,Clay Loam,30,120,45,83.28
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Oats - prices per 100 kg,1400000,115.4,60,42,Clay Loam,30,120,45,80.09
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Barley - prices per 100 kg,1300000,111.3,60,42,Clay Loam,30,120,45,77.25
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Durum wheat - prices per 100 kg,1120000,107.6,60,42,Clay Loam,30,120,45,74.68
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Soft wheat - prices per 100 kg,1110000,107.3,60,42,Clay Loam,30,120,45,74.47
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Rye - prices per 100 kg,1200000,100.1,60,42,Clay Loam,30,120,45,69.47
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,96.5,60,42,Clay Loam,30,120,45,66.8
2000,Hungary,HU,arable,Arable (cereals/oilseeds),Maize - prices per 100 kg,1500000,95.8,60,42,Clay Loam,30,120,45,66.49
2000,Hungary,HU,orchards,Orchards/Vineyards (perennial),Dessert apples: all varieties - prices per 100 kg,6110000,70.8,60,42,Clay Loam,30,120,45,47.42
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Spinach - prices per 100 kg,4193000,70,60,42,Clay Loam,30,120,45,48.46
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Tomatoes in the open: all qualities - prices per 100 kg,4121000,69.2,60,42,Clay Loam,30,120,45,47.9
2000,Hungary,HU,vegetables,Vegetables (fresh market/transplant),Water melons - prices per 100 kg,4199914,63.8,60,42,Clay Loam,30,120,45,44.17
2000,Hungary,HU,rowCrops,Row crops,Sugar beet: unit value - prices per 1000 kg,2400000,26.45,60,42,Clay Loam,30,120,45,16.02
2000,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Cultivated mushrooms: all qualities - prices per 100 kg,4199901,2252,50,35,Loamy Sand,30,120,45,1558.96
2000,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Lettuce under glass: all qualities - prices per 100 kg,4192200,1305.2,50,35,Loamy Sand,30,120,45,903.53
2000,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Tomatoes under glass: all qualities - prices per 100 kg,4122000,1023,50,35,Loamy Sand,30,120,45,708.18
2000,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Cauliflowers: all qualities - prices per 100 kg,4110000,490.8,50,35,Loamy Sand,30,120,45,339.76
2000,Ireland,IE,vegetables,Vegetables (fresh market/transplant),Carrots: all qualities - prices per 100 kg,4195000,289.5,50,35,Loamy Sand,30,120,45,200.41
2000,Ireland,IE,arable,Arable (cereals/oilseeds),Malting barley - prices per 100 kg,1320000,114.4,50,35,Loamy Sand,30,120,45,79.4
